1.63,-1.62
1.59,-1.77
0.16,-0.06
-0.01,-0.04
0.54,-0.42
-0.81,0.89
2.25,-2.24
-0.88,0.77
0.64,-0.70
0.33,-0.25
-0.65,0.64
-0.75,0.72
-1.17,1.24
-0.30,0.31
1.52,-1.51
0.07,0.09
1.66,-1.67
0.04,0.01
-0.33,0.30
0.46,-0.43
0.59,-0.69
1.18,-1.29
0.97,-0.89
1.05,-1.15
1.64,-1.41
0.43,-0.47
0.58,-0.66
-2.58,2.57
0.15,-0.35
0.23,-0.31
0.21,-0.18
-0.39,0.27
0.53,-0.47
-0.10,0.07
-1.53,1.68
0.30,-0.36
-0.04,-0.13
-1.24,1.09
1.51,-1.57
0.95,-1.01
0.40,-0.39
0.23,-0.24
0.25,-0.18
1.27,-1.17
1.11,-1.20
0.79,-0.72
1.14,-1.21
0.79,-0.68
-0.82,0.70
0.66,-0.71
-0.08,0.14
1.54,-1.52
-0.71,0.55
-0.42,0.45
0.08,-0.06
1.42,-1.31
-0.05,-0.02
1.83,-1.70
0.24,-0.15
0.65,-0.45
0.20,-0.26
-0.97,0.96
0.90,-0.87
0.29,-0.16
1.32,-1.53
-0.11,0.11
1.03,-0.90
-0.51,0.69
1.14,-1.09
1.64,-1.50
-0.53,0.62
2.48,-2.53
-1.04,1.17
1.10,-0.99
-1.60,1.63
-1.07,1.03
0.49,-0.44
-0.43,0.39
0.46,-0.44
-0.65,0.65
-0.09,0.17
0.87,-0.88
0.34,-0.40
0.97,-0.90
0.25,-0.21
1.96,-1.95
0.70,-0.53
-1.46,1.41
-1.57,1.56
-0.98,1.03
1.44,-1.42
1.03,-0.97
-0.05,-0.06
0.80,-0.90
-0.34,0.25
0.69,-0.63
-1.67,1.46
0.70,-0.55
0.50,-0.62
-1.08,1.12
0.37,-0.36
-0.87,0.87
1.12,-1.10
-0.92,0.95
0.26,-0.26
0.49,-0.64
1.48,-1.49
-0.02,-0.08
1.11,-1.29
-1.66,1.64
0.97,-0.92
-0.09,0.10
0.09,0.01
-0.62,0.68
-1.75,1.69
0.58,-0.57
0.86,-0.89
1.93,-2.09
2.31,-2.30
0.16,-0.20
0.75,-0.60
-0.59,0.39
-0.52,0.53
0.09,-0.11
0.72,-0.91
-0.68,0.80
1.00,-0.97
-0.60,0.56
0.84,-0.82
0.25,-0.24
1.80,-1.79
0.08,0.01
-0.00,0.03
-0.49,0.44
0.65,-0.54
-0.46,0.64
-0.29,0.34
0.42,-0.29
-0.53,0.51
0.17,-0.38
-0.95,0.84
2.09,-2.14
-2.36,2.63
-0.21,0.36
-2.54,2.39
-0.16,0.16
0.30,-0.29
-0.10,0.11
0.93,-0.96
-1.17,1.25
0.02,-0.03
-0.25,0.28
-0.97,0.91
-0.35,0.33
-0.71,0.88
0.25,-0.09
0.00,-0.06
-0.07,0.06
-0.49,0.65
-2.27,2.19
0.54,-0.72
0.09,-0.02
-0.02,-0.04
0.13,-0.11
-0.33,0.29
-1.34,1.30
-1.14,1.15
0.68,-0.64
-0.78,0.81
0.90,-0.83
-0.19,0.44
-0.01,0.19
0.49,-0.37
0.02,0.01
-0.69,0.74
-1.20,1.11
-0.09,0.16
-0.54,0.52
1.01,-0.97
0.24,-0.27
0.55,-0.55
0.36,-0.47
1.39,-1.38
0.63,-0.56
0.94,-0.88
-1.27,1.19
0.58,-0.61
0.41,-0.41
1.08,-1.08
0.42,-0.41
-0.61,0.59
-1.33,1.48
0.07,-0.07
-0.05,0.18
-0.25,0.22
0.77,-0.68
0.11,0.05
-1.23,1.19
-0.28,0.29
-1.87,1.98
1.50,-1.61
0.54,-0.51
-0.63,0.61
-0.23,0.24
-0.16,0.32
-0.55,0.64
-0.89,0.88
-0.22,0.29
0.53,-0.49
-0.18,0.14
1.73,-1.63
0.67,-0.73
0.42,-0.43
0.43,-0.42
-0.57,0.54
-0.32,0.21
1.41,-1.21
-0.17,0.19
-0.02,-0.04
-1.64,1.84
0.34,-0.40
0.82,-0.83
-0.10,0.01
-1.47,1.46
-1.25,1.32
-0.26,0.11
0.89,-0.63
-0.10,0.05
0.26,-0.20
-1.80,1.84
0.96,-1.08
0.45,-0.42
0.39,-0.29
1.37,-1.41
-1.94,1.94
2.14,-2.19
0.45,-0.41
-0.84,0.89
-0.30,0.35
-1.03,1.07
1.76,-1.87
1.16,-1.22
-0.48,0.55
-1.29,1.14
-0.16,0.14
0.23,-0.30
0.05,-0.02
-0.10,0.13
-0.19,0.29
1.54,-1.53
0.28,-0.35
0.59,-0.60
-1.37,1.25
-0.80,0.80
-1.10,1.08
0.96,-0.84
0.50,-0.48
-0.24,0.24
-0.94,1.02
-0.51,0.34
0.33,-0.17
-0.10,0.26
-1.63,1.58
-0.72,0.84
-0.42,0.36
0.37,-0.47
-1.58,1.65
-0.32,0.25
-1.50,1.38
-0.14,0.22
-1.83,1.68
-2.60,2.58
-0.10,0.10
0.98,-0.99
-0.31,0.26
-0.98,1.18
0.13,-0.15
-1.35,1.24
-0.61,0.63
0.06,-0.14
0.90,-0.72
-1.54,1.75
-0.72,0.67
0.48,-0.58
0.50,-0.65
-0.21,0.33
-1.57,1.43
-1.37,1.35
-0.35,0.42
-0.20,0.30
-1.08,1.10
0.64,-0.48
-1.80,1.80
-1.60,1.54
-0.38,0.17
-0.30,0.16
-0.15,0.18
0.95,-0.89
0.45,-0.63
-1.68,1.57
-0.55,0.69
0.17,-0.02
1.52,-1.52
2.08,-2.22
1.31,-1.33
0.38,-0.26
-0.01,0.09
-1.66,1.71
-0.30,0.18
-0.96,0.98
-0.93,0.80
-0.79,0.82
1.00,-1.04
-1.02,0.96
-0.35,0.40
0.78,-0.81
-0.92,1.02
-3.23,3.26
0.34,-0.27
0.45,-0.65
0.14,-0.31
-1.68,1.71
-0.81,0.73
-0.05,0.01
-1.14,0.91
1.86,-1.87
-0.40,0.46
-0.26,0.54
-1.59,1.59
0.86,-1.08
0.72,-0.78
0.49,-0.52
0.89,-0.98
-1.20,1.36
0.02,0.00
0.32,-0.38
-0.88,0.73
-0.00,-0.10
-1.98,2.10
-1.25,1.23
2.27,-2.32
1.14,-1.06
0.26,-0.29
-0.98,1.04
0.53,-0.28
-1.00,0.87
0.56,-0.58
-1.01,1.17
0.69,-0.60
1.02,-1.05
0.61,-0.75
0.51,-0.31
0.10,-0.12
0.53,-0.44
-1.50,1.40
1.59,-1.58
-0.48,0.69
-0.40,0.56
-0.36,0.48
-0.97,0.79
-1.40,1.46
1.86,-1.87
1.09,-1.05
-0.73,0.67
1.13,-1.34
1.04,-0.89
-0.02,-0.11
0.15,-0.27
-0.75,0.65
1.47,-1.29
-1.15,1.29
-0.25,0.39
1.04,-1.05
-2.89,2.89
0.55,-0.44
0.55,-0.33
0.95,-0.95
-0.61,0.74
-0.15,0.23
-0.93,0.91
-0.54,0.63
-0.78,0.95
-0.41,0.41
-1.35,1.19
1.82,-1.71
0.25,-0.19
-1.08,1.18
-0.31,0.21
-0.92,1.00
0.95,-1.05
2.00,-1.85
-1.70,1.79
-0.60,0.53
0.74,-0.60
-0.18,0.09
-0.20,0.33
0.65,-0.60
-2.14,2.09
-1.35,1.43
-1.01,0.84
1.10,-0.95
-0.31,0.25
1.13,-1.25
-1.03,0.88
1.25,-1.33
-0.19,0.21
-0.90,0.89
1.01,-0.94
-1.34,1.33
-1.23,1.09
1.50,-1.56
0.44,-0.38
-1.01,1.08
0.69,-0.62
0.78,-0.78
-0.21,0.14
0.11,-0.14
0.99,-0.88
-0.91,1.02
2.67,-2.51
-1.40,1.30
-0.11,0.27
0.38,-0.33
0.49,-0.45
-0.18,-0.01
0.77,-0.74
2.62,-2.69
-0.54,0.40
-0.56,0.78
-1.97,1.85
0.31,-0.31
0.08,-0.08
-0.37,0.61
-0.41,0.32
1.65,-1.57
1.54,-1.72
-0.09,0.01
-0.80,0.80
-0.70,0.55
-1.41,1.23
0.03,0.02
0.25,-0.24
-0.85,0.85
-0.04,0.23
0.05,-0.16
-0.54,0.49
-0.60,0.35
-0.91,0.71
-0.34,0.32
0.41,-0.44
-1.38,1.23
0.89,-0.83
-0.19,0.16
0.06,-0.18
1.74,-1.56
0.36,-0.43
-2.22,2.15
0.93,-0.93
0.86,-0.96
-0.70,0.76
-0.99,1.08
-0.47,0.47
-0.72,0.59
-0.18,0.31
1.34,-1.31
0.12,0.01
1.20,-1.20
0.78,-0.69
1.38,-1.33
-0.06,-0.02
1.95,-2.10
-0.42,0.46
-0.11,0.04
0.70,-0.82
1.05,-1.01
-1.09,1.04
1.36,-1.46
0.10,0.20
-1.18,1.23
-1.91,1.95
0.68,-0.84
-2.36,2.43
1.31,-1.28
-0.97,1.04
0.18,-0.07
-0.77,0.94
0.68,-0.63
-0.85,0.83
1.93,-1.71
-0.91,0.86
1.53,-1.75
-0.79,0.91
1.56,-1.62
-0.00,-0.06
1.01,-0.90
1.16,-1.15
0.73,-0.70
1.05,-0.88
1.54,-1.60
0.05,-0.06
-1.16,1.12
-0.62,0.59
0.63,-0.70
0.11,-0.01
-0.42,0.49
0.34,-0.20
0.16,-0.31
-0.11,0.15
0.97,-0.84
0.03,-0.10
1.19,-1.19
0.30,-0.21
-0.05,0.02
-0.39,0.22
1.05,-1.08
-1.45,1.52
-0.25,0.29
1.98,-2.06
0.82,-0.73
-0.71,0.62
-0.13,0.16
-0.73,0.54
-0.95,0.96
0.42,-0.46
1.76,-1.73
-1.30,1.11
0.40,-0.51
1.85,-1.81
0.73,-0.68
-1.68,1.75
0.61,-0.56
1.80,-1.69
-1.20,1.31
-0.55,0.48
-1.27,1.20
-1.24,1.17
0.24,-0.22
0.60,-0.69
0.91,-0.95
-0.30,0.40
-0.44,0.43
0.03,0.03
1.44,-1.27
0.55,-0.48
-0.33,0.25
-0.18,0.10
1.08,-1.11
-1.17,1.12
-1.36,1.37
1.82,-1.76
-0.40,0.37
-0.44,0.45
0.29,-0.23
0.13,-0.07
-1.84,1.90
0.10,-0.22
-0.62,0.60
0.95,-1.04
0.75,-0.85
-0.28,0.33
-0.05,-0.11
-1.39,1.44
-0.39,0.45
1.82,-1.84
-1.66,1.61
0.29,-0.27
0.34,-0.52
-0.13,0.04
-0.07,0.07
-0.41,0.27
-1.00,1.00
0.32,-0.20
0.90,-0.90
-0.20,0.06
-0.75,0.80
0.85,-0.74
-0.34,0.39
0.30,-0.26
-0.28,0.36
0.31,-0.31
0.45,-0.52
1.17,-1.21
-0.11,0.12
0.67,-0.80
-0.90,0.78
0.01,-0.15
-0.21,0.32
1.40,-1.59
0.74,-0.78
1.27,-1.20
-0.40,0.30
-0.59,0.54
-0.81,0.86
-0.30,0.16
-0.20,0.28
0.56,-0.39
0.15,-0.26
-0.93,1.06
0.90,-0.92
1.17,-1.40
0.84,-0.59
2.71,-2.90
-0.19,0.16
0.93,-0.96
-0.02,-0.12
-0.88,0.81
0.45,-0.47
1.29,-1.43
1.16,-1.05
1.55,-1.60
0.27,-0.33
0.48,-0.58
1.19,-1.12
1.09,-1.11
0.38,-0.39
-0.64,0.62
1.74,-1.52
0.98,-1.15
-0.30,0.41
0.35,-0.50
-0.59,0.60
-0.69,0.57
-1.36,1.25
-0.56,0.64
0.18,-0.21
-0.16,0.02
0.63,-0.65
-0.74,0.68
-0.44,0.50
0.68,-0.74
1.69,-1.66
-1.66,1.77
0.21,-0.18
0.22,-0.32
-0.14,0.29
-0.63,0.55
-0.81,0.83
-0.37,0.37
-1.54,1.61
-0.29,0.41
1.78,-1.77
-1.10,1.07
-0.73,0.63
0.35,-0.13
-0.05,0.09
-0.07,0.02
2.76,-2.80
-0.37,0.44
0.14,-0.08
-0.12,-0.03
0.24,-0.30
-1.42,1.48
0.90,-0.96
-1.25,1.20
-2.54,2.49
-0.48,0.57
0.96,-1.05
-3.54,3.44
-0.02,0.14
-0.24,0.06
-2.45,2.44
1.61,-1.64
1.45,-1.50
-0.71,0.68
1.13,-1.08
0.45,-0.31
-0.25,0.26
-0.52,0.56
-0.32,0.36
-0.82,1.04
0.67,-0.64
0.78,-0.80
1.35,-1.35
0.99,-1.00
-0.30,0.28
-0.14,0.38
0.10,-0.07
-0.57,0.42
0.45,-0.56
1.53,-1.45
0.41,-0.55
0.22,-0.38
1.26,-1.31
0.65,-0.64
1.28,-1.20
-0.73,0.74
0.11,-0.04
-1.82,1.85
-0.40,0.22
0.55,-0.66
-1.16,0.97
-0.19,0.12
-2.06,1.95
-0.75,0.84
0.68,-0.61
0.24,-0.28
-0.69,0.73
1.00,-1.08
-0.58,0.77
-0.48,0.34
-0.81,0.95
-0.76,0.87
-0.34,0.32
1.06,-1.11
0.95,-0.86
1.41,-1.47
0.19,-0.22
0.58,-0.51
0.19,-0.09
0.26,-0.31
0.69,-0.81
1.53,-1.58
0.69,-0.73
0.19,-0.20
-0.79,0.95
0.42,-0.36
0.69,-0.87
0.87,-1.02
0.73,-0.80
0.47,-0.34
0.40,-0.46
-0.63,0.49
-0.70,0.77
-1.54,1.49
1.78,-1.94
0.21,-0.36
0.38,-0.46
1.53,-1.54
0.98,-1.06
-0.17,0.07
-0.89,0.91
-0.96,0.89
0.05,0.00
0.09,-0.14
-1.69,1.60
-1.30,1.37
2.09,-2.08
-0.10,0.02
1.50,-1.24
-0.65,0.73
-0.98,0.90
-0.35,0.25
-0.71,0.72
0.88,-0.80
-2.00,2.02
-1.43,1.38
0.81,-0.81
-0.75,0.78
0.18,-0.39
0.08,-0.19
-0.12,0.27
0.38,-0.52
-2.43,2.34
-0.02,-0.01
0.00,-0.14
-0.78,0.94
0.51,-0.38
-0.28,0.27
-0.56,0.41
